place_id,name,latitude,longitude
ChIJI4MVNAxzREAR1Doi-qdurcI,ბაღი,41.7353555,44.781728
ChIJzwzzTdxzREARFBuXRsNXN2k,Rainbow kindergarten,41.73316920000001,44.77016829999999
ChIJA5b3YzdzREARFSabDXyTY_4,საბავშვო ბაღი Family,41.7545637,44.761828
ChIJqayukcJzREARKG6jNvpr8_g,rainbowkindergarten,41.7329094,44.7683688
ChIJf5sKveVyREARuN-i1sCfMjk,საბავშვო ბაგა-ბაღი ღიპუცები,41.733986,44.764258
ChIJRxzYJrRzREAR4C4x5N-N8ak,#42 Kindergarten,41.7579988,44.77114839999999
ChIJP73G1mVzREARRkNgRXRmFcM,#62 ბაგა-ბაღი,41.74076099999999,44.79651199999999
ChIJYVuQHRBzREARVHkX1HiLdhk,Tbilisi public kindergarten #173,41.7328914,44.809133
ChIJi_rMKQATREARgzErM-no4dI,ბაგა ბაღი.,41.7362074,44.8330945
ChIJD2PADwATREAR2eiCfMhB5iI,Kindergarten,41.74444719999999,44.90635140000001
ChIJ04ECgxVzREARaw3ANGQhCCg,No:7 საბავშვო ბაღი,41.7705122,44.7364286
ChIJTbiYMY1tREARizbp9zXTG-0,ქართულ-ევროპული ბაგა-ბაღი,41.7825908,44.7475899
ChIJ8bvPgpdtREARXd3QNz8B28c,ABC ბაღი,41.7712849,44.7728172
ChIJ-zFwHYZtREARNiu1eIKUJH4,საბავშვო ბაღი Family,41.77171420000001,44.7704862
ChIJz_Q4v7ZtREARQxrIdmOdm7Y,Bunebare Forest Kindergarten,41.7678667,44.7715914
ChIJVVdsVTBtREARG7aiJykBvtA,თბილის საბავშვო სმენადაქვეითებულთა ბაგა-ბაღი,41.76562560000001,44.7730409
ChIJ7YwoLgdtREARBlRo8rHRQu4,თბილისის საბავშვო ბაგა-ბაღი #19,41.76547,44.77427249999999
ChIJZ9y1naVzREARWG01pyFpK9Q,თბილისის საბავშვო ბაგა-ბაღი #40,41.76340729999999,44.7730492
ChIJw4M-YSZtREAR8L1JXIxhHlM,თბილისის საბავშვო ბაგა-ბაღი #23,41.76319499999999,44.7767181
