place_id,name,latitude,longitude
ChIJ1S7D7KEPREARf1UaRBn9LJY,University zoology / ზოოვეტის უნივერსიტეტი,41.6113829,44.90993779999999
ChIJDaqz7XQLREARuTIFq0bkd3w,east west,41.6528635,44.75488
ChIJw0ZrTq0PREARsGy6GumOsQY,თდასუ,41.6552513,44.9007662
ChIJvx5BnGMOREARzqXW7XwGiIY,Iv. Bokeria University Hospital,41.6677733,44.8886902
ChIJG6P5Z1QMREARtwHdJB3ji0Q,Georgian National University SEU,41.689996,44.827919
ChIJncgWX0IMREARbiZizdXy0A4,University Geomedi LLC,41.6766654,44.8227234
ChIJf2sSXIMNREARCVAAsuyTMHU,საქართველოს ეროვნული უნივერსიტეტი სეუ - ახალი კამპუსი,41.6890818,44.828938
ChIJd9BbjfgMREARHzEfeBkrTNM,Georgian Aviation University,41.6906184,44.81848069999999
ChIJC8Xn0jAMREARPWSTBn4Kusw,Tbilisi Humanitarian University,41.6761725,44.8457491
ChIJiTcyGMINREARScHAor09GHI,"teaching Geomedi University,tamil hostel",41.6778172,44.8398654
ChIJ7XwE6ERzREARP5CVRM2OPbU,Business and Technology University,41.7065697,44.738667
ChIJhSpRnKlzREARME9i8G5Cafo,Webster University Georgia,41.7066036,44.7388467
ChIJpeWgOUFzREARb_AHUsT7ex0,St. Andrews Georgian University (SANGU),41.7109227,44.74142699999999
ChIJi7iUAtMMREARNkrzN5t6_pw,Ivane Javakhishvili Tbilisi State University,41.7099824,44.7779992
ChIJJ86DzjJzREARHW6oowMF8Yg,Ilia State University,41.7088973,44.7708867
ChIJsz4KtzJzREARcQy-o_Gom2c,Tbilisi State University Building VIII,41.70934039999999,44.7713444
ChIJe4ISqTJzREARm1HVQHDDsNo,Ivane Javakhishvili Tbilisi State University Building 3,41.7095303,44.773612
ChIJoRLA4DJzREARAzFQl2KwDPA,Ivane Javakhishvili Tbilisi State University Building 5,41.709194,44.7692332
ChIJXeGkTTJzREAR3UqcVyDNwww,David Aghmashenebeli University Of Georgia,41.7103651,44.767097
ChIJBfa44XcNREARj4FC7Sc2Sss,Iliauni C building,41.7083975,44.7710497
ChIJG4bJWdIMREARWBKEwU4hkfw,Ivane Javakhishvili Tbilisi State University Building 6,41.7091666,44.7779321
ChIJlcmvVtIMREAR9vGkAWI7DLI,State University,41.70932029999999,44.7784257
ChIJL70tUtIMREARP92cU3fY-mM,State University,41.7092507,44.7787151
ChIJQW4kVS1zREARVEn4HviKPiY,Tbilisi State University 3rd Building,41.7097236,44.7730347
ChIJB9HMU9IMREAR6HulPoOOll8,State University,41.7092673,44.7787182
ChIJe9nooXlzREARxlzQhE1otvU,Iliauni D building,41.70856939999999,44.7699982
ChIJVclemJkNREARtCn-_voBIWQ,ბავშვის განვითარების ინსტიტუტი,41.7084038,44.7709985
ChIJOfEdUNpyREARpsrnV9yrSSs,Caucasus University,41.706939,44.8110678
ChIJa3F75NoMREARIirwbjI4dtE,ISET - International School of Economics at TSU,41.7040564,44.788076
ChIJrVNFiOcMREARm5dyr7qxDkc,Shota Rustaveli Theater and Film University,41.6999424,44.7970007
ChIJQeWACN8MREARthCj6KnGrAs,Shota Rustaveli Theatre and Film Georgian State University. 2nd building,41.7047853,44.8008197
ChIJuSa1ZAANREARpIGG-HnqaDY,Tiflis,41.6938026,44.80151679999999
ChIJE6kzWp1zREARzbRoaLcTzCo,Sokhumi State University,41.7205743,44.7088319
ChIJwybqLYNzREARv5qMcr3cRqQ,Sokhumi State University,41.7216982,44.7046224
ChIJ05tYurtzREARef-VcEg2syQ,რაფიელ ერისთავის სახელობის ქიმიის ინსტიტუტი,41.7241813,44.70685599999999
ChIJrYM8DzdzREARSIIotU1UiX0,Alterbridge - International University of Management & Communication,41.7136635,44.7202365
ChIJLTu6sHVzREARdj8qykHVnjU,State University,41.722724,44.71740399999999
ChIJnfhXqHFzREARQ-rPL-Xtveg,Higher Building of University,41.7177261,44.7197306
ChIJ0_Rm7ThzREARBBtPO3GmlI8,ილიაუნი E კორპუსი,41.711991,44.7495118
ChIJ8bWsantzREARdY8Vifzim0I,Alte University,41.7191957,44.7414592
ChIJN_-Vgh5zREARWSdX5h8VMWU,Tbilisi State Medical University - Campus Building III,41.7266711,44.7534885
ChIJcw__vThzREARzJtACllSt0E,San Diego State University Georgia,41.712088,44.7484088
ChIJ_XxdQq9zREARmQBdgUe1HB4,Ilia State University building S,41.7128839,44.7484058
ChIJdfkrlxBzREARClymkQz7n98,Sulkhan-Saba Orbeliani University,41.7227708,44.7434311
ChIJx4gdaEdzREARKEHhnC1jyAY,State University of Sport,41.7115366,44.7453947
ChIJVVVV0R1zREARg2KcFIp3_38,Tbilisi State Medical University,41.7273736,44.7540838
ChIJG5xbGjFzREARB4mQD34s8aE,S. Khechinashvili University Hospital,41.71158519999999,44.7619962
ChIJs_OpExxzREARd4KsUjvFlKw,Tbilisi State Medical University,41.7267509,44.7547763
ChIJp7YXEiBzREAR1u8ZNe9aR-Y,GEU Georgian-European University,41.7248343,44.7625162
ChIJNRe2btpyREAR9kiCzb_MfLw,The University of Georgia (UG),41.72445,44.779202
ChIJdV6f-9RyREARuaayvLm7_3s,Georgian American University (GAU),41.717787,44.7849083
ChIJa4KJhOByREARPqr0LXGcnuk,Medical University,41.727524,44.76501
ChIJ1wJb-tRyREARtc6SeSxc0c4,GeoLab,41.7179603,44.7846337
ChIJ7-ivU9ZyREAR9JmyklfdLNo,Technical University,41.7204383,44.776498
ChIJ03iAGypzREARCd2nQw6flIc,San Diego State University Georgia Campus,41.7171159,44.7779417
ChIJWfod0SkNREARpn-c-wncljA,Lepl-Ivane Javakhishvili Tbilisi State University Media and TV Art college,41.7116864,44.7924802
ChIJ7eTeG7INREARDlAYFTDkERI,ტუბდისპანსერი,41.72092139999999,44.8104392
ChIJb-PkplO2TUAR7dMIaXlIpgI,Central Global University,41.7311305,44.7847605
ChIJw5yD1bpzREARB__PIqTLldo,Medical University Metro Station,41.7272444,44.7635873
ChIJ2UvJnOByREARsFPsdyg4_O4,M/S Medical University,41.7274876,44.7655374
ChIJDT9GRJdyREARKHe1qA0ih9U,New Higher Education Institute - Newuni,41.7435787,44.7892509
ChIJrWceQFMNREAR7RlZD59dIDk,საქართველოს საერთაშორისო უნივერსიტეტი ჯიუ | Georgian International University GIU,41.7325991,44.8216788
ChIJP5skBoVyREAR8yjjqPHVyys,American University for Humanities,41.7495039,44.78327849999999
ChIJ9-ccqn9tREARh-1OnwQsVCk,Georgian Technical University,41.7581561,44.78869419999999
ChIJudTkNABzREARqgbNMrAi8Bg,GTU,41.7697319,44.7221476
ChIJ_faBLydtREAR-v63KjDndB0,Teaching University Millennium,41.7687574,44.7864003
ChIJWbuJSOptREARSX8hIvEGBls,New Vision University Eco Campus,41.7804051,44.7775749
ChIJNd-PYpJtREARO7iqrQx4tiw,David Tvildiani Medical University,41.773143,44.7763212
ChIJEV9bvJptREARy7RQQ0sc5DE,"Highter education institution ""Education Academy""",41.7685188,44.7866517
